"TARGET"
0.387557
0.383904
0.504877
0.440921
0.259344
0.340831
0.345859
0.260584
0.287467
0.301009
0.494955
0.569437
0.408809
0.609258
0.470553
0.519559
0.467067
0.409513
0.468944
0.448363
0.365769
0.4372
0.476486
0.531626
0.452117
0.518218
0.522039
0.4132
0.617471
0.452117
0.508698
0.560621
0.56642
0.548989
0.270204
0.257198
0.313344
0.390105
0.380384
0.193175
0.162639
0.128918
0.296383
0.229578
0.364931
0.292629
0.240606
0.262763
0.118292
0.070325
0.26464
0.167197
0.195119
0.213891
0.201354
0.188885
0.091208
0.290383
0.345892
0.037844
0.372641
0.259076
0.307679
0.34187
0.2814
0.260919
0.349546
0.292629
0.26464
0.266483
0.235075
0.380384
0.148393
0.380384
0.169778
0.2814
0.116616
0.07485
0.132437
0.244293
0.191365
0.224081
0.399859
0.146616
0.078303
0.09218
0.240606
0.216773
0.24798
0.225924
0.34378
0.116616
0.266483
0.169778
0.305802
0.345725
0.141286
0.300137
0.361077
0.244293
0.106091
0.620789
0.497871
0.447323
0.628432
0.6227
0.523514
0.605605
0.636074
0.58861
0.573593
0.59994
0.562397
0.543794
0.566118
0.540107
0.536419
0.6227
0.551235
0.761305
0.639895
0.56052
0.617001
0.628432
0.567995
0.503369
0.517983
0.449134
0.34378
0.445547
0.506989
0.400328
0.496195
0.615761
0.509235
0.431904
0.535481
0.676566
0.664935
0.67851
0.603727
0.626521
0.547514
0.611303
0.639895
0.684343
0.626521
0.634164
0.682399
0.60899
0.535481
0.419234
0.548721
0.522341
0.412932
0.581101
0.662991
0.682399
0.596152
0.601817
0.651426
0.581101
0.530855
0.56052
0.571716
0.592398
0.579224
0.626521
0.573593
0.554956
0.592398
0.59994
0.64184
0.128918
0.14551
0.192505
0.254215
0.292629
0.182348
0.342373
0.158851
0.230047
0.282104
0.233466
0.317367
0.219757
0.271612
0.223176
0.363959
0.429793
0.404016
0.444642
0.254215
0.338786
0.32806
0.353132
0.166628
0.136426
0.215667
0.16056
0.2095
0.172695
0.482151
0.398518
0.394865
0.43167
0.48024
0.206416
0.228103
0.145443
0.224986
0.323099
0.396675
0.342373
0.199276
0.317367
0.335199
0.411357
0.283847
0.329836
0.387557
0.43167
0.398518
0.383904
0.342373
0.389367
0.400328
0.37482
0.317367
0.356753
0.411357
0.158851
0.345959
0.489693
0.36758
0.349546
0.372775
0.252539
0.236315
0.374652
0.33892
0.382261
0.17417
0.218416
0.270707
0.225556
0.368987
0.331479
0.465123
0.348306
0.344551
0.314752
0.309221
0.316596
0.230952
0.257969
0.361445
0.197064
0.29816
0.285288
0.236315
0.283478
0.407032
0.318473
0.281634
0.305501
0.397479
0.309221
0.32216
0.447558
0.416619
0.346428
0.268863
0.374652
0.29816
0.482788
0.467067
0.488721
0.449502
0.403211
0.518486
0.220192
0.279824
0.380351
0.202393
0.195321
0.352026
0.39939
0.453424
0.283478
0.391747
0.344551
0.38796
0.426273
0.486743
0.36711
0.38796
0.312909
0.318875
0.331311
0.286495
0.332853
0.323534
0.380049
0.108135
0.022592
0.054839
0.141488
0.087487
0.179533
0.158315
0.274897
0.095733
0.213824
0.108135
0.133108
0.179533
0.108135
0.054839
0.279322
0.18379
0.274897
0.252941
0.266081
0.235477
0.158315
0.171019
0.156203
0.200416
0.114269
0.123052
0.128918
0.108437
0.314953
0.213824
0.16465
0.301545
0.211645
0.081353
0.257299
0.192337
0.279322
0.171019
0.168907
0.069085
0.034626
0.103979
0.06295
0.171019
0.173365
0.126001
0.224684
0.099722
0.215567
0.128918
0.128918
0.192337
0.108135
0.095733
0.2095
0.222438
0.194483
0.274897
0.215969
0.323937
0.301545
0.025274
0.149566
0.203432
0.212516
0.082325
0.173365
0.200885
0.235477
0.226796
0.112258
0.26169
0.124761
0.301545
0.266081
0.279322
0.306003
0.235477
0.2095
0.461469
0.43167
0.452117
0.558677
0.448363
0.476486
0.416887
0.271612
0.389367
0.360339
0.344149
0.435357
0.514397
0.495391
0.62937
0.558677
0.502967
0.512486
0.520129
0.541246
0.455837
0.402172
0.576174
0.499179
0.384004
0.413267
0.357758
0.397915
0.428753
0.410485
0.531626
0.424262
0.45024
0.452117
0.591828
0.550934
0.522039
0.597727
0.558677
0.595783
0.531626
0.252472
0.324506
0.365769
0.360339
0.405826
0.32273
0.651359
0.489693
0.514397
0.647337
0.580096
0.337244
0.338618
0.30607
0.342708
0.325009
0.32092
0.405826
0.527805
0.572286
0.455837
0.56642
0.461469
0.36758
0.268126
0.235209
0.266383
0.292629
0.163879
0.463346
0.522039
0.514397
0.525894
0.531626
0.595783
0.587906
0.576174
0.53357
0.495056
0.481849
0.531693
0.365803
0.455636
0.528375
0.289109
0.32806
0.360339
0.32092
0.310294
0.261154
0.289109
0.319143
0.233466
0.247277
0.304964
0.299668
0.463346
0.398518
0.333423
0.347736
0.344149
0.439078
0.385714
0.37844
0.338786
0.278584
0.32806
0.353132
0.308517
0.380284
0.269869
0.439078
0.398518
0.405826
0.3712
0.389367
0.396675
0.37844
0.398518
0.37482
0.308517
0.427949
0.474609
0.54319
0.429793
0.504877
0.478564
0.525023
0.449134
0.452385
0.565448
0.442631
0.340562
0.344149
0.347736
0.312071
0.32273
0.326283
0.416887
0.310294
0.389367
0.427949
0.385714
0.391211
0.407669
0.349546
0.405826
0.313847
0.363959
0.365769
0.400328
0.433513
0.385714
0.463346
0.37482
0.43167
0.429793
0.512486
0.433513
0.422418
0.411357
0.296149
0.276841
0.349546
0.266383
0.273355
0.308517
0.254215
0.382094
0.206081
0.363959
0.329836
0.416887
0.362149
0.255925
0.335199
0.301445
0.36939
0.329836
0.365769
0.393021
0.37663
0.448363
0.356753
0.304964
0.228304
0.411357
0.200985
0.308517
0.262897
0.32806
0.536285
0.517246
0.640097
0.610498
0.571548
0.617068
0.312071
0.393021
0.46519
0.358529
0.37844
0.387557
0.312071
0.345959
0.426105
0.37663
0.194214
0.282104
0.278584
0.36939
0.482151
0.32273
0.467067
0.382094
0.476486
0.48024
0.472732
0.491603
0.407669
0.46519
0.467067
0.463346
0.491603
0.506788
0.435357
0.58204
0.491603
0.461469
0.4372
0.484028
0.45396
0.472732
0.17313
0.190192
0.185902
0.130996
0.085442
0.097811
0.177387
0.211645
0.34425
0.308249
0.321691
0.220293
0.177387
0.036637
0.052827
0.044716
0.226796
0.239835
0.162538
0.18379
0.2095
0.279322
0.098247
0.043676
0.168907
0.060772
0.080884
0.272718
0.160426
0.040693
0.220293
0.135186
0.097811
0.18379
0.192337
0.124761
0.175276
0.09161
0.23112
0.26464
0.191365
0.120135
0.246137
0.176382
0.188382
0.335199
0.299299
0.272718
0.308249
0.190192
0.152549
0.143666
0.203432
0.2095
0.128918
0.173365
0.211645
0.277109
0.20303
0.294841
0.348775
0.190192
0.104079
0.204941
0.145141
0.183857
0.092448
0.055073
0.39225
0.274897
0.124761
0.222438
0.26169
0.205209
0.36701
0.222438
0.263902
0.257299
0.252941
0.272718
0.46519
0.427949
0.402172
0.485905
0.444642
0.345758
0.375155
0.094727
0.362049
0.039185
0.224986
0.391647
0.26883
0.246807
0.333423
0.512486
0.313847
0.344149
0.317367
0.547045
0.26883
0.249958
0.259377
0.368585
0.197164
0.237455
0.175745
0.2815
0.19103
0.240573
0.310227
0.441692
0.290785
0.325177
0.277679
0.280294
0.25683
0.311903
0.172695
0.212583
0.237455
0.294238
0.253109
0.336004
0.316629
0.365334
0.297422
0.275165
0.404921
0.234338
0.398518
0.358529
0.422418
0.269869
0.525894
0.297925
0.531626
0.478363
0.495391
0.398518
0.512486
0.48024
0.151946
0.433245
0.113096
0.251668
0.407669
0.277679
0.213153
0.178762
0.050783
0.361077
0.159086
0.123655
0.249824
0.246137
0.339959
0.288875
0.390105
0.2095
0.362451
0.242316
0.280696
0.287132
0.39587
0.316361
0.01733
0.12027
0.226159
0.231321
0.165119
0.349211
0.405993
0.488218
0.46053
0.352529
0.509168
0.267824
0.121342
0.258238
0.091208
0.133476
0.255053
0.380384
0.382328
0.459089
0.4551
0.277679
0.307679
0.194985
0.24245
0.151946
0.395937
0.24798
0.225924
0.255355
0.235075
0.236919
0.300137
0.220427
0.191365
0.180572
0.235075
0.033755
0.257198
0.275802
0.361077
0.213153
0.292629
0.32092
0.285154
0.259076
0.336138
0.422921
0.402608
0.370429
0.318976
0.41682
0.404653
0.302786
0.2095
0.27245
0.2994
0.245768
0.302786
0.573694
0.516173
0.547984
0.556531
0.133476
0.342607
0.23598
0.293601
0.255053
0.291657
0.385446
0.27245
0.239131
0.312976
0.413569
0.340361
0.306171
0.45272
0.340361
0.499715
0.551235
0.535213
0.52462
0.518285
0.522509
0.630208
0.289713
0.350518
0.31311
0.406664
0.34063
0.311132
0.324875
0.295545
0.309188
0.338652
0.34854
0.298093
0.325512
0.331043
0.40958
0.424966
0.249321
0.526732
0.501458
0.533101
0.429022
0.45986
0.48681
0.445413
0.466061
0.39453
0.368451
0.374451
0.311132
0.315054
0.224584
0.422921
0.37844
0.429022
0.338652
0.402608
0.449536
0.449536
0.27369
0.42463
0.345959
0.406932
0.211544
0.455837
0.446888
0.411357
0.393759
0.183052
0.232092
0.17417
0.225187
0.274327
0.219488
0.262696
0.333322
0.429055
0.411357
0.404753
0.435726
0.361077
0.30959
0.324741
0.629906
0.302048
0.425368
0.457078
0.26464
0.34378
0.469078
0.305802
0.509436
0.469078
0.290752
0.07552
0.123655
0.170516
0.171589
0.283646
0.188851
0.171589
0.199712
0.195354
0.196427
0.254617
0.400328
0.498777
0.528576
0.501056
0.322361
0.322931
0.3952
0.361814
0.376932
0.316964
0.386049
0.335199
0.435726
0.387189
0.365401
0.471592
0.537794
0.371904
0.406932
0.389367
0.429055
0.415781
0.603258
0.542419
0.507927
0.514799
0.413569
0.395937
0.342306
0.30959
0.30664
0.284584
0.321423
0.288975
0.257299
0.058895
0.137298
0.188047
0.170382
0.146616
0.17189
0.186874
0.180874
0.221667
0.185365
0.203432
0.26464
0.191365
0.227734
0.124761
0.244193
0.283746
0.079308
0.192337
0.095733
0.369289
0.226796
0.220293
0.297087
0.181644
0.319445
0.016961
0.014816
0.126705
0.125599
0.092515
0.178292
0.26464
0.206483
0.246137
0.091007
0.07656
0.176382
0.091007
0.075118
0.089565
0.096806
0.267724
0.200416
0.126001
0.164415
0.191365
0.185365
0.28016
0.250729
0.162538
0.18379
0.145678
0.192337
0.19874
0.355613
0.357892
0.283746
0.351054
0.301545
0.323937
0.314953
0.292629
0.19874
0.242014
0.233299
0.290417
0.212516
0.244595
0.338384
0.239969
0.191365
0.447994
0.41206
0.574565
0.444173
0.400798
0.417692
0.408306
0.372876
0.440385
0.417692
0.451782
0.544833
0.484396
0.523246
0.499849
0.521268
0.442262
0.570576
0.374753
0.503737
0.432809
0.413938
0.447994
0.494955
0.544364
0.68689
0.601984
0.498441
0.55509
0.459424
0.531056
0.505682
0.467067
0.372876
0.558677
0.463245
0.434686
0.397077
0.51738
0.425234
0.457513
0.605605
0.533704
0.623873
0.62756
0.388529
0.508967
0.469011
0.3952
0.345255
0.312473
0.393323
0.385881
0.515436
0.482452
0.332451
0.486307
0.451782
0.3952
0.447994
0.490162
0.427111
0.453692
0.523246
0.527134
0.365501
0.325177
0.402675
0.258707
0.382161
0.154359
0.237857
0.210203
0.189622
0.169242
0.272852
0.344216
0.251232
0.120337
0.213455
0.215433
0.2095
0.283478
0.102403
0.005296
0.043676
0.128918
0.237857
0.203332
0.015788
0.075018
0.041531
0.10894
0.215433
0.21741
0.225321
0.149063
0.253243
0.137532
0.069621
0.155734
0.093789
0.143298
0.063788
0.135622
0.037844
0.090035
0.054503
0.1318
0.048939
0.060068
0.069386
0.050783
0.00667
0.032313
0.133711
0.135622
0.060068
0.16646
0.154862
0.058224
0.075018
0.018034
0.02762
0.141387
0.187913
0.219388
0.2036
0.118426
0.135622
0.176181
0.116515
0.170348
0.2036
0.223343
0.34063
0.37244
0.3053
0.332719
0.370429
0.32092
0.402608
0.4372
0.453659
0.39453
0.476419
0.501458
0.340361
0.368015
0.24245
0.427714
0.225924
0.560822
0.547984
0.514062
0.482653
0.275802
0.27245
0.485167
0.296014
0.402977
0.364529
0.429022
0.318976
0.354507
0.256964
0.338652
0.239131
0.252405
0.275802
0.417088
0.249087
0.410016
0.441323
0.50776
0.42701
0.41682
0.418831
0.392518
0.307244
0.283914
0.328797
0.31311
0.433111
0.256964
0.159186
0.201991
0.26464
0.020883
0.256964
0.243589
0.129823
0.23407
0.326819
0.336674
0.228371
0.318976
0.433111
0.50776
0.37244
0.338652
0.39453
0.354507
0.332719
0.520397
0.328797
0.4372
0.386485
0.402608
0.388496
0.384474
0.268461
0.315054
0.37244
0.558677
0.608119
0.516509
0.678812
0.672008
0.62813
0.569537
0.515604
0.551436
0.578621
0.473201
0.564107
0.713103
0.678812
0.62813
0.526196
0.751316
0.542386
0.519157
0.607917
0.584085
0.667415
0.644957
0.54785
0.556867
0.508497
0.569537
0.52452
0.540643
0.560487
0.598733
0.631918
0.562297
0.615292
0.582275
0.589582
0.62823
0.707136
0.584085
0.631918
0.580431
0.630074
0.513291
0.594845
0.651661
0.624778
0.598163
0.542386
0.571347
0.62451
0.613448
0.53347
0.596889
0.54604
0.421614
0.332953
0.529414
0.542386
0.481346
0.555392
0.55452
0.548352
0.471089
0.485167
0.517581
0.376529
0.4731
0.413569
0.457078
0.374585
0.479134
0.415513
0.511481
0.485167
0.427346
0.34378
0.355311
0.307679
0.362987
0.24798
0.33235
0.495257
0.453089
0.409647
0.435223
0.403748
0.419468
0.439212
0.479134
0.493212
0.409647
0.445145
0.453089
0.469078
0.465089
0.511481
0.449134
0.538062
0.513525
0.481145
0.453089
0.451111
0.401971
0.522609
0.475279
0.463581
0.424899
0.455804
0.216237
0.306573
0.336138
0.352898
0.2574
0.337981
0.284618
0.351021
0.297389
0.27007
0.369792
0.299232
0.2574
0.284618
0.326853
0.239433
0.325009
0.243019
0.205611
0.23226
0.223343
0.243019
0.106694
0.299232
0.453122
0.339088
0.389166
0.280763
0.511983
0.479134
0.339859
0.253813
0.396239
0.358529
0.386753
0.373546
0.30473
0.356652
0.339859
0.313914
0.241209
0.310227
0.356652
0.339859
0.384876
0.40006
0.421077
0.310227
0.403848
0.388664
0.332417
0.295545
0.39815
0.401971
0.39815
0.337981
0.302886
0.382999
0.446117
0.384876
0.384876
0.455804
0.40006
0.401971
0.351021
0.417223
0.26464
0.288238
0.230483
0.30473
0.127208
0.27369
0.290886
0.235209
0.228304
0.142192
0.200985
0.231757
0.297925
0.157175
0.273355
0.224885
0.292629
0.086314
0.226595
0.192505
0.19589
0.199276
0.275098
0.219757
0.271612
0.07656
0.278584
0.385714
0.162203
0.254215
0.356753
0.382999
0.473335
0.407669
0.479201
0.375423
0.392451
0.379211
0.310227
0.45386
0.432608
0.492944
0.40958
0.423055
0.322428
0.503637
0.406563
0.446318
0.551738
0.424899
0.319445
0.394362
0.362283
0.377334
0.313914
0.210907
0.288238
0.297389
0.438374
0.179198
0.405759
0.514665
0.508732
0.613616
0.455804
0.39815
0.421077
0.417223
0.449972
0.465525
0.426809
0.339859
0.354775
0.509235
0.656789
0.646499
0.636208
0.62937
0.602219
0.497871
0.505179
0.490598
0.5568
0.538263
0.523514
0.612376
0.715952
0.708913
0.660242
0.565314
0.712433
0.440184
0.345523
0.483357
0.508833
0.422418
0.56052
0.585392
0.492944
0.479972
0.467067
0.441457
0.565314
0.402977
0.59994
0.551235
0.374954
0.581101
0.525358
0.723528
0.66108
0.637985
0.711729
0.684343
0.703885
0.492408
0.474307
0.562397
0.472497
0.470687
0.529011
0.545671
0.44377
0.380183
0.355881
0.415312
0.497871
0.588744
0.489693
0.598867
0.425569
0.522341
0.476754
0.510676
0.618912
0.30959
0.406496
0.581101
0.532732
0.666879
0.67851
0.655281
0.598063
0.64375
0.647571
0.735394
0.674622
0.699963
0.636074
0.74136
0.697985
0.367915
0.40234
0.513894
0.219421
0.442631
0.552006
0.765562
0.571984
0.558677
0.751316
0.646499
0.271612
0.278584
0.219757
0.32092
0.236919
0.254215
0.189119
0.32092
0.37844
0.275098
0.349546
0.216338
0.485905
0.585962
0.547045
0.605605
0.501056
0.539336
0.478564
0.592733
0.579057
0.582476
0.505011
0.620286
0.383904
0.347736
0.46519
0.36939
0.358529
0.391211
0.37844
0.411357
0.289109
0.32092
0.416887
0.32806
0.36758
0.415044
0.382094
0.461469
0.446519
0.444642
0.448363
0.393021
0.489693
0.482151
0.4372
0.411357
0.394865
0.402172
0.45396
0.424262
0.491603
0.472732
0.516307
0.520129
0.429793
0.448363
0.501056
0.459592
0.591828
0.45024
0.506788
0.537425
0.531626
0.502967
0.589884
0.548989
0.518218
0.541246
0.587906
0.358529
0.351322
0.510576
0.349546
0.37844
0.36939
0.36758
0.416887
0.333423
0.424262
0.338786
0.342373
0.324506
0.365769
0.303221
0.394865
0.435357
0.275266
0.279255
0.287266
0.267288
0.302048
0.457715
0.504877
0.455837
0.446519
0.502967
0.448363
0.487816
0.497268
0.45024
0.478363
0.45396
0.506788
0.310294
0.468944
0.338786
0.418731
0.470821
0.312071
0.222505
0.300674
0.238226
0.302048
0.283277
0.21731
0.482151
0.442798
0.4132
0.362149
0.405826
0.43167
0.37663
0.349546
0.347736
0.383904
0.342373
0.409513
0.495391
0.497268
0.439078
0.510576
0.440921
0.420306
0.374317
0.346797
0.297992
0.299333
0.371535
0.418731
0.440921
0.324506
0.459592
0.442798
0.452117
0.484028
0.485905
0.468944
0.520129
0.470821
0.535481
0.308517
0.333423
0.271612
0.228304
0.245533
0.287366
0.476419
0.460865
0.423927
0.523581
0.445413
0.594208
0.199276
0.228304
0.242081
0.24902
0.212919
0.228304
0.429793
0.433513
0.482151
0.422418
0.405826
0.514397
0.283847
0.313847
0.37844
0.273355
0.409513
0.242081
0.317367
0.245533
0.254215
0.429793
0.326283
0.391211
0.512486
0.440921
0.457715
0.482151
0.482151
0.187846
0.360809
0.259846
0.254651
0.316495
0.37844
0.259411
0.4372
0.182348
0.105889
0.26464
0.400328
0.467067
0.383904
0.396675
0.347736
0.354943
0.418731
0.411357
0.36939
0.353132
0.404016
0.37482
0.219757
0.269869
0.224885
0.435357
0.420575
0.283847
0.3712
0.442798
0.360339
0.354943
0.342373
0.333423
0.407669
0.402172
0.400328
0.391211
0.45024
0.415044
0.19646
0.162471
0.08266
0.189622
0.024403
0.155734
0.003017
0.0958
0.037241
0.056615
0.034023
0.014816
0.116515
0.249254
0.21741
0.139443
0.334696
0.185935
0.141387
0.028626
0.103241
0.039688
0.091912
0.003017
0.034023
0.092515
0.135588
0.125599
0.189622
0.079409
0.07314
0.050783
0.099454
0.110817
0.12989
0.110817
0.088157
0.107029
0.195723
0.152918
0.079409
0.040459
0.072872
0.030805
0.112325
0.011631
0.023129
0.154862
0.197701
0.103241
0.105152
0.028626
0.082493
0.160661
0.08437
0.036
0.080615
0.061945
0.284215
0.292629
0.211544
0.27788
0.191164
0.219757
0.496531
0.406932
0.35025
0.36758
0.341635
0.358898
0.34378
0.440184
0.374082
0.494251
0.371904
0.345959
0.34378
0.33949
0.292629
0.422418
0.391546
0.365401
0.24245
0.201321
0.185064
0.246573
0.193175
0.37844
0.345959
0.333054
0.354574
0.413569
0.361077
0.467067
0.473838
0.374082
0.395937
0.422418
0.302182
0.226628
0.258338
0.218047
0.229511
0.284584
0.39815
0.315959
0.42463
0.426843
0.363222
0.402541
0.393759
0.284215
0.230047
0.313847
0.315959
0.363222
0.221801
0.389367
0.298964
0.279992
0.238293
0.292629
0.39815
0.337345
0.35025
0.411357
0.420206
0.380619
0.288405
0.444642
0.417993
0.318104
0.267422
0.369758
0.27788
0.393759
0.380619
0.478363
0.324506
0.406932
0.318104
0.271612
0.296852
0.193175
0.284215
0.20541
0.335199
0.352429
0.254886
0.318104
0.292629
0.217712
0.2695
0.282104
0.341635
0.354574
0.320216
0.315959
0.300741
0.275802
0.280193
0.357289
0.243891
0.278718
0.37844
0.471592
0.449134
0.361077
0.540107
0.471592
0.389367
0.315959
0.333054
0.261154
0.27369
0.358898
0.274327
0.259779
0.22807
0.208092
0.25398
0.165756
0.356753
0.444642
0.404753
0.284215
0.305333
0.335199
0.385881
0.308853
0.440385
0.408306
0.347099
0.314283
0.488251
0.425234
0.438474
0.391479
0.521268
0.413938
0.486307
0.449871
0.515436
0.562632
0.499849
0.442262
0.467067
0.540878
0.488251
0.391479
0.299836
0.369188
0.521268
0.463245
0.562632
0.461335
0.560654
0.453692
0.195622
0.410183
0.472832
0.374753
0.413938
0.41206
0.482452
0.447994
0.523246
0.527134
0.429022
0.505682
0.264036
0.319713
0.427111
0.25693
0.442798
0.53357
0.46519
0.510576
0.45396
0.409513
0.37663
0.37301
0.394865
0.306741
0.342373
0.23226
0.18798
0.16351
0.293735
0.137532
0.13237
0.18446
0.200315
0.253813
0.144437
0.228706
0.118627
0.424161
0.453122
0.436999
0.495525
0.446653
0.244796
0.26102
0.317601
0.332417
0.205611
0.248416
0.2755
0.30473
0.326853
0.293735
0.172225
0.284618
0.165253
0.179198
0.18446
0.006536
0.241209
0.168739
0.319445
0.291892
0.27007
0.351021
0.26645
0.352898
0.23226
0.149599
0.088023
0.195019
0.173968
0.175711
0.244796
0.243019
0.279154
0.241209
0.2574
0.30473
0.319445
0.308417
0.284618
0.290081
0.26826
0.317601
0.373546
0.394362
0.390574
0.426809
0.446117
0.379211
0.228706
0.328696
0.405759
0.186237
0.401971
0.301042
0.075889
0.06647
0.159789
0.146449
0.136761
0.205276
0.23226
0.2755
0.166996
0.308417
0.189723
0.210907
0.2755
0.193242
0.248416
0.336138
0.334261
0.367915
0.253813
0.310227
0.371669
0.424899
0.319445
0.354775
0.241209
0.384876
0.366038
0.40006
0.382999
0.279154
0.27188
0.22693
0.160024
0.241209
0.2574
0.459625
0.41139
0.479134
0.482419
0.398686
0.414574
0.396239
0.467469
0.352898
0.469413
0.369792
0.455804
0.362283
0.401971
0.326853
0.386753
0.411491
0.377334
0.313914
0.379211
0.382999
0.394362
0.310227
0.366038
0.173968
0.286428
0.170482
0.291892
0.244796
0.202058
0.288405
0.305098
0.215231
0.223947
0.297389
0.28331
0.394362
0.330574
0.3473
0.377334
0.366038
0.396239
0.23407
0.308417
0.230483
0.310227
0.288238
0.198539
0.26283
0.341702
0.302886
0.386753
0.343579
0.375423
0.37482
0.271612
0.32806
0.304964
0.394865
0.383904
0.329836
0.365769
0.404016
0.37663
0.411357
0.427949
0.463346
0.467067
0.440921
0.424262
0.389367
0.409513
0.444642
0.26464
0.37844
0.416887
0.280361
0.289109
0.360339
0.358529
0.345959
0.382094
0.297925
0.393021
0.4372
0.358529
0.310294
0.411357
0.333423
0.382094
0.349546
0.353132
0.409513
0.387557
0.32273
0.416887
0.446519
0.548989
0.45024
0.554788
0.545135
0.485905
0.572286
0.514397
0.440921
0.455837
0.382094
0.474609
0.390943
0.477123
0.349546
0.479972
0.447122
0.407669
0.463346
0.520129
0.504877
0.537425
0.564476
0.418731
0.545135
0.463346
0.54319
0.539336
0.568397
0.46519
0.514397
0.599705
0.467067
0.52395
0.476486
0.463346
0.491603
0.591828
0.562531
0.118929
0.085945
0.122281
0.210203
0.176013
0.053364
0.152918
0.107029
0.118426
0.095699
0.156806
0.176181
0.001207
0.056347
0.101364
0.078738
0.03047
0.165857
0.079409
0.213622
0.193041
0.13227
0.071263
0.078738
0.174237
0.147152
0.116515
0.158717
0.152918
0.191801
0.239232
0.251232
0.227299
0.122281
0.244796
0.135588
0.176013
0.251802
0.0958
0.1318
0.168404
0.191801
0.137532
0.156806
0.180103
0.120337
0.034157
0.071263
0.174237
0.16646
0.281467
0.34063
0.186237
0.145644
0.092515
0.24131
0.099085
0.154862
0.205544
0.052626
0.182047
0.019475
0.071263
0.196594
0.279322
0.244193
0.310462
0.226796
0.108135
0.126839
0.25512
0.177387
0.277109
0.135186
0.2095
0.200885
0.235477
0.087487
0.279322
0.137298
0.139376
0.114336
0.145678
0.270506
0.175276
0.17313
0.20303
0.250729
0.215969
0.089565
0.211645
0.2095
0.283277
0.124527
0.221667
0.170382
0.168907
0.215969
0.143566
0.114336
0.218114
0.337445
0.126839
0.117186
0.114269
0.115744
0.065062
0.002782
0.211645
0.085442
0.118493
0.177387
0.106057
0.326182
0.151979
0.200885
0.194483
0.101934
0.2095
0.20303
0.263902
0.237656
0.306003
0.235477
0.299299
0.188047
0.23112
0.17313
0.179533
0.175276
0.292629
0.218114
0.114336
0.250729
0.294841
0.118493
0.308249
0.16465
0.185365
0.095364
0.134817
0.133342
0.130393
0.159086
0.166225
0.244293
0.137767
0.176985
0.132437
0.290752
0.32283
0.288875
0.249824
0.384272
0.303925
0.338048
0.222271
0.368786
0.364931
0.317132
0.353367
0.419569
0.243958
0.255992
0.259444
0.452754
0.302987
0.141923
0.098817
0.095968
0.260584
0.328194
0.33235
0.384272
0.397915
0.409647
0.364931
0.317065
0.315288
0.439815
0.311769
0.313512
0.430597
0.292629
0.182348
0.255355
0.196795
0.249824
0.168002
0.204036
0.205879
0.178762
0.233232
0.361077
0.288875
0.050481
0.203064
0.240505
0.255992
0.187913
0.266483
0.235075
0.198606
0.249824
0.180572
0.175175
0.213153
0.231422
